Information about barcoded specimens. Sample Ids starting with "cvb" derive from a preliminary study about army ant diets and are not considered in army ant-prey network analyses.																											
Sequence information and depository								Systematic classicfication									Life history information		Collection information								
BOLD Project Code	Process ID	Sample ID	BIN	COI Sequence Length	GenBank Accession	Image Count	Specimen Deposition	Phylum	Class	Order	Family	Subfamily	Genus	Species	Identifier	Identification Method	Life Stage	Associated Taxa	Collectors	Collection Date	Country	State/Province	Region	Exact Site	Event Time	Habitat	Collection Notes
APREY	APREY523-18	PH_EB33_casmall_kp_06	BOLD:AAB9970	574	MK207540	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus atriceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	28-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:15	Tropical rainforest	collected during army ant raiding
APREY	APREY524-18	PH_EB33_calong_a_07	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	adult	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	28-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:15	Tropical rainforest	collected during army ant raiding
APREY	APREY525-18	PH_EB34_casmall_kp_01	BOLD:AAG6737	674	MK207566	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus excisus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	12-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	17:00	Tropical rainforest	collected during army ant raiding
APREY	APREY526-18	PH_EB34_casmaller_kp_02	BOLD:AAG6737	662	MK207567	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus excisus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	12-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	17:00	Tropical rainforest	collected during army ant raiding
APREY	APREY527-18	PH_EB34_casmall_l_03	BOLD:AAG6737	657	MK207574	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus excisus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	12-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	17:00	Tropical rainforest	collected during army ant raiding
APREY	APREY528-18	PH_EB34_ph_l_04	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	12-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	17:00	Tropical rainforest	collected during army ant raiding
APREY	APREY529-18	PH_EB35_calarge_kp_01	BOLD:AAB9970	557	MK207523	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus atriceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	11:00	Tropical rainforest	collected during army ant raiding
APREY	APREY530-18	PH_EB35_casmall_kp_02	No BIN	211	MK207548	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus brettesi	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	11:00	Tropical rainforest	collected during army ant raiding
APREY	APREY531-18	PH_EB35_calarge_l_03	BOLD:AAG6737	598	MK207568	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus excisus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	11:00	Tropical rainforest	collected during army ant raiding
APREY	APREY532-18	PH_EB35_casmall_l_04	BOLD:ABA1576	646	MK207600	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus linnaei	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	11:00	Tropical rainforest	collected during army ant raiding
APREY	APREY533-18	PH_EB35_phsoldier_np_05	BOLD:AAH8543	604	MK208126	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole walkeri	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	11:00	Tropical rainforest	collected during army ant raiding
APREY	APREY534-18	PH_EB36_casmall_kp_01	BOLD:AAG6737	562	MK207573	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus excisus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	14:30	Tropical rainforest	collected during army ant raiding
APREY	APREY535-18	PH_EB36_casmaller_kp_02	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	14:30	Tropical rainforest	collected during army ant raiding
APREY	APREY536-18	PH_EB36_po_l_03	BOLD:AAC8570	589	MK207789	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Ponerinae	Neoponera	Neoponera crenata	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	14:30	Tropical rainforest	collected during army ant raiding
APREY	APREY537-18	PH_EB36_dol_np_04	BOLD:ADO0936	610	MK207824	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Nylanderia	Nylanderia steinheili	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	14:30	Tropical rainforest	collected during army ant raiding
APREY	APREY538-18	PH_EB36_dol_l_05	BOLD:ADO0936	568	MK207834	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Nylanderia	Nylanderia steinheili	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	14:30	Tropical rainforest	collected during army ant raiding
APREY	APREY539-18	PH_EB37_ca_kp_01	BOLD:AAG6737	589	MK207558	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus excisus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	16:00	Tropical rainforest	collected during army ant raiding
APREY	APREY540-18	PH_EB37_ca_l_02	BOLD:AAG6737	570	MK207575	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus excisus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	16:00	Tropical rainforest	collected during army ant raiding
APREY	APREY541-18	PH_EB37_ca_a_03	BOLD:ABA1577	593	MK207598	no image	deposited at  Museo Gustavo Orcés (EPN, Quito, Ecuador) 	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus JTL021	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	adult	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	16:00	Tropical rainforest	collected during army ant raiding
APREY	APREY542-18	PH_EB38_cam_np_01	BOLD:ADN7969	627	MK207614	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus planatus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:00	Tropical rainforest	collected during army ant raiding
APREY	APREY543-18	PH_EB38_casmallq_np_02	BOLD:ADA8596	552	MK207549	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus brettesi	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:00	Tropical rainforest	collected during army ant raiding
APREY	APREY544-18	PH_EB38_calargest_l_03	BOLD:AAB9970	545	MK207543	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus atriceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:00	Tropical rainforest	collected during army ant raiding
APREY	APREY545-18	PH_EB38_calarge_np_04	BOLD:ADN7969	657	MK207613	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus planatus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:00	Tropical rainforest	collected during army ant raiding
APREY	APREY546-18	PH_EB38_casmall_kp_05	BOLD:ADN7969	609	MK207608	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus planatus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:00	Tropical rainforest	collected during army ant raiding
APREY	APREY547-18	PH_EB38_undet_l_06	BOLD:ADN7969	658	MK207612	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus planatus	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	13-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:00	Tropical rainforest	collected during army ant raiding
APREY	APREY548-18	PH_EB38B_ca_l_01	BOLD:ADN8326	654	MK207628	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus sp. 1	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	12-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	16:00	Tropical rainforest	collected during army ant raiding
APREY	APREY549-18	PH_EB39_caq_np_01	BOLD:AAB9970	564	MK207524	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus atriceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	19-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:00	Tropical rainforest	collected during army ant raiding
APREY	APREY550-18	PH_EB39_ca_l_02	BOLD:AAB9970	564	MK207527	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus atriceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	19-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:00	Tropical rainforest	collected during army ant raiding
APREY	APREY551-18	PH_EB40_casmallest_kp_01	BOLD:ADA8596	555	MK207550	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus brettesi	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	15:00	Tropical rainforest	collected during army ant raiding
APREY	APREY552-18	PH_EB40_casmall_kp_02	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	15:00	Tropical rainforest	collected during army ant raiding
APREY	APREY553-18	PH_EB40_ca_l_03	BOLD:ADA8596	620	MK207551	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus brettesi	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	15:00	Tropical rainforest	collected during army ant raiding
APREY	APREY554-18	PH_EB40_ca_l_04	BOLD:ADA8596	592	MK207546	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus brettesi	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	15:00	Tropical rainforest	collected during army ant raiding
APREY	APREY555-18	PH_EB40_ca_l_05	BOLD:ADA8596	576	MK207545	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus brettesi	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	15:00	Tropical rainforest	collected during army ant raiding
APREY	APREY556-18	PH_EB40_ca_l_06	BOLD:ADA8596	628	MK207552	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus brettesi	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	15:00	Tropical rainforest	collected during army ant raiding
APREY	APREY557-18	PH_EB41_camedium_a_01	BOLD:AAB9970	611	MK207539	no image	deposited at  Museo Gustavo Orcés (EPN, Quito, Ecuador) 	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus atriceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	adult	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:20	Tropical rainforest	collected during army ant raiding
APREY	APREY558-18	PH_EB41_camedium_l_02	BOLD:AAB9970	593	MK207534	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus atriceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:20	Tropical rainforest	collected during army ant raiding
APREY	APREY559-18	PH_EB41_camedium_l_03	BOLD:AAB9970	576	MK207529	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus atriceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:20	Tropical rainforest	collected during army ant raiding
APREY	APREY560-18	PH_EB42_para_np_01	BOLD:AAA1675	595	MK207918	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Paratrechina	Paratrechina longicornis	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Eciton burchellii foreli	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	21-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	16:00	Tropical rainforest	collected during army ant raiding
